path	line	function	kind	detail
html/sugar.go	342	TabIndex	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	345	Disabled	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	354	Checked	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	363	Selected	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	372	Required	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	381	ReadOnly	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	390	AutoFocus	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	399	DisabledIf	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	402	ReadOnlyIf	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	405	SelectedIf	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	408	Style	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	416	Data	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	423	Dataset	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	431	Aria	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	438	AriaSet	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	446	Attr	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	453	Attrs	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	461	OnClick	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	466	OnInput	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	471	OnChange	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	476	OnSubmit	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	481	OnKeyDown	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	486	OnKeyUp	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	491	OnMouseUp	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	496	OnFocus	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	501	OnBlur	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	506	Prevent	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	514	Stop	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	522	Debounce	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	549	Throttle	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	600	appendNormalizedChild	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	640	appendClassFragments	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	676	toHandler	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	688	invokeEventCallback	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	714	cloneStringMap	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	726	cloneProps	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	736	mergeStringMap	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	750	cloneAnyMap	name_prefix	name does not start with approved verb/boolean prefix
html/sugar.go	762	mergeAnyMap	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	17	String	missing_godoc	function has no GoDoc comment
html/sugar_test.go	17	String	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	21	TestChildrenNormalizesMixedInputs	missing_godoc	function has no GoDoc comment
html/sugar_test.go	21	TestChildrenNormalizesMixedInputs	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	56	TestChildrenWorksWithExistingBuilderExpansion	missing_godoc	function has no GoDoc comment
html/sugar_test.go	56	TestChildrenWorksWithExistingBuilderExpansion	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	67	TestTextSupportsFormattedAndReactiveContent	missing_godoc	function has no GoDoc comment
html/sugar_test.go	67	TestTextSupportsFormattedAndReactiveContent	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	108	TestChildrenAndClassHelpersHandleEmptyAndArrayInputs	missing_godoc	function has no GoDoc comment
html/sugar_test.go	108	TestChildrenAndClassHelpersHandleEmptyAndArrayInputs	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	130	TestClassHelpersNormalizeWhitespaceAndConditionals	missing_godoc	function has no GoDoc comment
html/sugar_test.go	130	TestClassHelpersNormalizeWhitespaceAndConditionals	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	140	TestConditionalHelpersSelectExpectedNodes	missing_godoc	function has no GoDoc comment
html/sugar_test.go	140	TestConditionalHelpersSelectExpectedNodes	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	164	TestMapPreservesOrder	missing_godoc	function has no GoDoc comment
html/sugar_test.go	164	TestMapPreservesOrder	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	178	TestSecondPassCollectionHelpers	missing_godoc	function has no GoDoc comment
html/sugar_test.go	178	TestSecondPassCollectionHelpers	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	238	TestSecondPassOptionalAndSwitchHelpers	missing_godoc	function has no GoDoc comment
html/sugar_test.go	238	TestSecondPassOptionalAndSwitchHelpers	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	281	TestPropsOfAndOptionHelpers	missing_godoc	function has no GoDoc comment
html/sugar_test.go	281	TestPropsOfAndOptionHelpers	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	386	TestEventOptionHelpersWrapHandlers	missing_godoc	function has no GoDoc comment
html/sugar_test.go	386	TestEventOptionHelpersWrapHandlers	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	438	TestPreventAndStopWrapCallbacks	missing_godoc	function has no GoDoc comment
html/sugar_test.go	438	TestPreventAndStopWrapCallbacks	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	470	TestTemporalWrappers	missing_godoc	function has no GoDoc comment
html/sugar_test.go	470	TestTemporalWrappers	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	510	TestInternalHandlerAndMapHelpersEdgeCases	missing_godoc	function has no GoDoc comment
html/sugar_test.go	510	TestInternalHandlerAndMapHelpersEdgeCases	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	561	TestVoidTagsRemainSimpleWithPropsOf	missing_godoc	function has no GoDoc comment
html/sugar_test.go	561	TestVoidTagsRemainSimpleWithPropsOf	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	595	TestShorthandParityMatchesExplicitBuilders	missing_godoc	function has no GoDoc comment
html/sugar_test.go	595	TestShorthandParityMatchesExplicitBuilders	name_prefix	name does not start with approved verb/boolean prefix
html/sugar_test.go	612	TestSugarHelpersRenderExactHTMLString	missing_godoc	function has no GoDoc comment
html/sugar_test.go	612	TestSugarHelpersRenderExactHTMLString	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	13	String	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	13	String	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	15	TestRegisterAndTranslateMissingBranches	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	15	TestRegisterAndTranslateMissingBranches	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	52	TestResolveTemplateAndInterpolationBranches	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	52	TestResolveTemplateAndInterpolationBranches	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	102	TestLocaleAndRouteHelperBranches	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	102	TestLocaleAndRouteHelperBranches	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	170	TestSSRBootstrapNamespaceFilteringAndDefaultNamespaceRoundTrip	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	170	TestSSRBootstrapNamespaceFilteringAndDefaultNamespaceRoundTrip	name_prefix	name does not start with approved verb/boolean prefix
i18n/helpers_more_test.go	213	TestFormattingAndRouteHelperEdgeBranches	missing_godoc	function has no GoDoc comment
i18n/helpers_more_test.go	213	TestFormattingAndRouteHelperEdgeBranches	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	135	Get	missing_godoc	function has no GoDoc comment
i18n/i18n.go	142	Set	missing_godoc	function has no GoDoc comment
i18n/i18n.go	148	Direction	missing_godoc	function has no GoDoc comment
i18n/i18n.go	148	Direction	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	155	SupportedLocales	missing_godoc	function has no GoDoc comment
i18n/i18n.go	155	SupportedLocales	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	162	FallbackLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	162	FallbackLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	170	NewBundle	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	183	Register	missing_godoc	function has no GoDoc comment
i18n/i18n.go	183	Register	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	213	RegisterNamespace	missing_godoc	function has no GoDoc comment
i18n/i18n.go	213	RegisterNamespace	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	217	DefaultLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	217	DefaultLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	224	FallbackLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	224	FallbackLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	231	Locales	missing_godoc	function has no GoDoc comment
i18n/i18n.go	231	Locales	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	244	Provider	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	297	UseI18n	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	305	Locale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	305	Locale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	312	SetLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	318	Direction	missing_godoc	function has no GoDoc comment
i18n/i18n.go	318	Direction	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	325	T	missing_godoc	function has no GoDoc comment
i18n/i18n.go	325	T	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	336	FormatNumber	missing_godoc	function has no GoDoc comment
i18n/i18n.go	340	FormatDate	missing_godoc	function has no GoDoc comment
i18n/i18n.go	344	PrefixPath	missing_godoc	function has no GoDoc comment
i18n/i18n.go	344	PrefixPath	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	355	Translate	missing_godoc	function has no GoDoc comment
i18n/i18n.go	355	Translate	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	371	NormalizeLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	384	DirectionForLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	460	ResolvePath	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	497	PrefixPath	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	513	ToSSRBootstrap	missing_godoc	function has no GoDoc comment
i18n/i18n.go	513	ToSSRBootstrap	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	566	BundleFromSSRBootstrap	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	589	lookup	missing_godoc	function has no GoDoc comment
i18n/i18n.go	589	lookup	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	607	resolveTemplate	missing_godoc	function has no GoDoc comment
i18n/i18n.go	607	resolveTemplate	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	641	interpolateTemplate	missing_godoc	function has no GoDoc comment
i18n/i18n.go	641	interpolateTemplate	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	649	stringifyArgument	missing_godoc	function has no GoDoc comment
i18n/i18n.go	649	stringifyArgument	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	662	numericArgument	missing_godoc	function has no GoDoc comment
i18n/i18n.go	662	numericArgument	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	697	pluralCategoryForLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	697	pluralCategoryForLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	768	localeCandidates	missing_godoc	function has no GoDoc comment
i18n/i18n.go	768	localeCandidates	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	789	localeFamily	missing_godoc	function has no GoDoc comment
i18n/i18n.go	789	localeFamily	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	793	primaryLanguage	missing_godoc	function has no GoDoc comment
i18n/i18n.go	793	primaryLanguage	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	802	normalizeLocales	missing_godoc	function has no GoDoc comment
i18n/i18n.go	802	normalizeLocales	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	819	localeAllowed	missing_godoc	function has no GoDoc comment
i18n/i18n.go	819	localeAllowed	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	835	chooseSupportedLocale	missing_godoc	function has no GoDoc comment
i18n/i18n.go	835	chooseSupportedLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	849	normalizeRouteOptions	missing_godoc	function has no GoDoc comment
i18n/i18n.go	849	normalizeRouteOptions	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	858	splitPathAndQuery	missing_godoc	function has no GoDoc comment
i18n/i18n.go	858	splitPathAndQuery	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	871	normalizeLeadingPath	missing_godoc	function has no GoDoc comment
i18n/i18n.go	871	normalizeLeadingPath	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	888	fallbackString	missing_godoc	function has no GoDoc comment
i18n/i18n.go	888	fallbackString	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	895	defaultMissingText	missing_godoc	function has no GoDoc comment
i18n/i18n.go	895	defaultMissingText	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	902	cloneMessage	missing_godoc	function has no GoDoc comment
i18n/i18n.go	902	cloneMessage	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	913	clonePlural	missing_godoc	function has no GoDoc comment
i18n/i18n.go	913	clonePlural	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	924	pluralToRaw	missing_godoc	function has no GoDoc comment
i18n/i18n.go	924	pluralToRaw	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	935	rawToPlural	missing_godoc	function has no GoDoc comment
i18n/i18n.go	935	rawToPlural	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	946	cloneSelect	missing_godoc	function has no GoDoc comment
i18n/i18n.go	946	cloneSelect	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n.go	957	splitCombinedMessageKey	missing_godoc	function has no GoDoc comment
i18n/i18n.go	957	splitCombinedMessageKey	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_additional_test.go	9	TestLocaleStateAndBundleWrapperHelpers	missing_godoc	function has no GoDoc comment
i18n/i18n_additional_test.go	9	TestLocaleStateAndBundleWrapperHelpers	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_additional_test.go	61	TestNilBundleLocalesProviderDefaultsAndNativeUseLocaleFallback	missing_godoc	function has no GoDoc comment
i18n/i18n_additional_test.go	61	TestNilBundleLocalesProviderDefaultsAndNativeUseLocaleFallback	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_additional_test.go	108	TestTranslateMissingDefaultLookupMissAndEmptyNativeLocaleConfig	missing_godoc	function has no GoDoc comment
i18n/i18n_additional_test.go	108	TestTranslateMissingDefaultLookupMissAndEmptyNativeLocaleConfig	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_benchmark_test.go	5	BenchmarkBundleTranslate	missing_godoc	function has no GoDoc comment
i18n/i18n_benchmark_test.go	5	BenchmarkBundleTranslate	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_test.go	10	buildTestBundle	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	43	TestBundleTranslateUsesLocaleFallbacks	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	43	TestBundleTranslateUsesLocaleFallbacks	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_test.go	57	TestBundleTranslateSupportsPluralAndSelect	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	57	TestBundleTranslateSupportsPluralAndSelect	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_test.go	76	TestFormatHelpers	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	76	TestFormatHelpers	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_test.go	98	TestRouteHelpers	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	98	TestRouteHelpers	name_prefix	name does not start with approved verb/boolean prefix
i18n/i18n_test.go	114	TestSSRBootstrapRoundTrip	missing_godoc	function has no GoDoc comment
i18n/i18n_test.go	114	TestSSRBootstrapRoundTrip	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_native.go	7	UseLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_native.go	23	firstLocale	missing_godoc	function has no GoDoc comment
i18n/locale_native.go	23	firstLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	14	UseLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	75	readPersistedLocale	missing_godoc	function has no GoDoc comment
i18n/locale_wasm.go	75	readPersistedLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	83	writePersistedLocale	missing_godoc	function has no GoDoc comment
i18n/locale_wasm.go	83	writePersistedLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	91	browserStorage	missing_godoc	function has no GoDoc comment
i18n/locale_wasm.go	91	browserStorage	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	99	browserLocale	missing_godoc	function has no GoDoc comment
i18n/locale_wasm.go	99	browserLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/locale_wasm.go	107	firstLocale	missing_godoc	function has no GoDoc comment
i18n/locale_wasm.go	107	firstLocale	name_prefix	name does not start with approved verb/boolean prefix
i18n/micro_benchmark_test.go	5	BenchmarkNormalizeLocaleMicro	missing_godoc	function has no GoDoc comment
i18n/micro_benchmark_test.go	5	BenchmarkNormalizeLocaleMicro	name_prefix	name does not start with approved verb/boolean prefix
i18n/runtime_core_test.go	10	TestRuntimeMethodsAndProvider	missing_godoc	function has no GoDoc comment
i18n/runtime_core_test.go	10	TestRuntimeMethodsAndProvider	name_prefix	name does not start with approved verb/boolean prefix
i18n/runtime_core_test.go	79	TestUseI18nPanicsOnNative	missing_godoc	function has no GoDoc comment
i18n/runtime_core_test.go	79	TestUseI18nPanicsOnNative	name_prefix	name does not start with approved verb/boolean prefix
i18n/runtime_core_test.go	88	TestBundleAndLocaleStateNilSafety	missing_godoc	function has no GoDoc comment
i18n/runtime_core_test.go	88	TestBundleAndLocaleStateNilSafety	name_prefix	name does not start with approved verb/boolean prefix
i18n/runtime_core_test.go	107	TestFormatDateAdditionalLocaleBranches	missing_godoc	function has no GoDoc comment
i18n/runtime_core_test.go	107	TestFormatDateAdditionalLocaleBranches	name_prefix	name does not start with approved verb/boolean prefix
i18n/runtime_core_test.go	127	TestNumericArgumentAndPluralCategoryCoverage	missing_godoc	function has no GoDoc comment
i18n/runtime_core_test.go	127	TestNumericArgumentAndPluralCategoryCoverage	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	98	Formatted	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	134	Emit	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	143	WriteHTTPError	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	150	parseFrames	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	190	sanitizeFunction	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	190	sanitizeFunction	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	201	classifyFrame	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	201	classifyFrame	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	230	shortenFilePath	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	230	shortenFilePath	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	246	formatFrame	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	258	appendFrame	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	258	appendFrame	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	266	limitFrames	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	266	limitFrames	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report.go	275	appendSection	missing_godoc	function has no GoDoc comment
internal/diagnostics/report.go	275	appendSection	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_benchmark_test.go	5	BenchmarkBuild	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_benchmark_test.go	5	BenchmarkBuild	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_benchmark_test.go	21	BenchmarkReportFormatted	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_benchmark_test.go	21	BenchmarkReportFormatted	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_helpers_test.go	8	TestBuildFallbacksWhenPathAndAppFramesAreUnavailable	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_helpers_test.go	8	TestBuildFallbacksWhenPathAndAppFramesAreUnavailable	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_helpers_test.go	34	TestFormattedHeaderVariants	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_helpers_test.go	34	TestFormattedHeaderVariants	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_helpers_test.go	63	TestClassifyFrameCoversAppFrameworkAndPlatformBranches	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_helpers_test.go	63	TestClassifyFrameCoversAppFrameworkAndPlatformBranches	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_helpers_test.go	87	TestFrameFormattingHelpers	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_helpers_test.go	87	TestFrameFormattingHelpers	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_test.go	10	TestBuildFormatsUnifiedContract	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_test.go	10	TestBuildFormatsUnifiedContract	name_prefix	name does not start with approved verb/boolean prefix
internal/diagnostics/report_test.go	40	TestWriteHTTPErrorWritesStructuredBody	missing_godoc	function has no GoDoc comment
internal/diagnostics/report_test.go	40	TestWriteHTTPErrorWritesStructuredBody	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	20	NewWASMDOMNode	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	24	IsNull	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	28	Equals	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	28	Equals	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	35	Value	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	35	Value	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	73	NewWASMDOMAdapter	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	112	CreateElement	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	112	CreateElement	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	129	CreateTextNode	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	129	CreateTextNode	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	143	SetAttribute	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	150	RemoveAttribute	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	150	RemoveAttribute	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	156	SetProperty	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	163	GetProperty	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	175	AppendChild	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	175	AppendChild	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	196	RemoveChild	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	196	RemoveChild	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	206	InsertBefore	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	206	InsertBefore	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	215	ReplaceChild	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	215	ReplaceChild	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	224	QuerySelector	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	224	QuerySelector	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	232	ResolveNode	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	232	ResolveNode	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	248	QuerySelectorAll	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	248	QuerySelectorAll	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	259	GetElementById	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	267	GetElementsByClassName	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	278	GetElementsByTagName	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	289	SetInnerHTML	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	295	GetInnerHTML	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	302	SetTextContent	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	308	GetTextContent	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	315	AddClass	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	315	AddClass	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	322	RemoveClass	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	322	RemoveClass	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	329	ToggleClass	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	329	ToggleClass	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	336	GetParent	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	346	GetChildren	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	360	GetFirstChild	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	370	GetNextSibling	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	380	SetStyle	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	387	SetStyles	missing_godoc	function has no GoDoc comment
internal/platform/jsdom/adapters.go	398	BeginBatch	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	413	EndBatch	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	428	BatchSetAttributes	name_prefix	name does not start with approved verb/boolean prefix
internal/platform/jsdom/adapters.go	442	WrapFunction	missing_godoc	function has no GoDoc comment
