path	line	function	receiver	exported	has_godoc	godoc_first_word	name_prefix_ok
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	489	mergePublicCommentList		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	502	publicCommentStatusBadge		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	519	fetchPublicProductComments		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	529	fetchPublicRelatedProducts		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	541	normalizePublicCommentFieldErrors		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	563	publicCommentSubmitClass		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	571	publicCommentSubmitLabel		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	578	publicCommentReactionInput		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	604	publicCommentFieldClass		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	612	publicCommentTextareaClass		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	620	publicCommentFieldError		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	627	formatPublicCommentDate		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	638	publicProductHeroCard		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	662	publicProductIdentity		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	670	publicProductStory		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	677	publicProductContextColumn		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	684	publicProductMetrics		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	695	publicProductFeatureStrip		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	706	publicProductPromiseLanesIsland		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	731	publicProductPromiseLanesCard		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	763	publicProductPromiseLanesFallback		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	779	publicProductPromiseLanesError		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	795	publicProductActionRail		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	836	publicRelatedProductsCard		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	864	publicRelatedProductNodes		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	882	publicSupportPoints		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	890	renderWarehouseDirectoryContent		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	904	publicWarehouseDirectoryOverview		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	935	publicWarehouseDirectoryCard		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	972	publicWarehouseDirectoryMetric		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	979	primaryWarehouseServiceLevel		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	986	publicWarehouseUnitsTotal		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	994	publicWarehouseInboundTotal		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1002	renderWarehouseDetailContent		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1015	publicWarehouseDetailHero		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1045	publicWarehouseDetailFeatureStrip		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1053	publicWarehouseStoryBand		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1080	publicWarehouseSideDataCard		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1113	publicWarehouseRegionalProducts		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1137	publicWarehouseRegionalProductShowcase		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1155	renderAvailabilityContent		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1169	publicAvailabilityHero		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1198	publicAvailabilityFeatureStrip		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1209	publicAvailabilityMetrics		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1220	publicAvailabilityActionRail		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1242	publicAvailabilityPromiseBand		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1257	publicAvailabilitySupportPoints		false	false		false
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1275	renderPublicHero		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1328	isPublicDetailRoute		false	false		true
examples/86-atlas-commerce-os/shared/atlas/public_sections.go	1346	publicHeroConfig		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	19	RoutePayloadResourceKey		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	23	CachedRequestResourceKey		true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	27	PayloadResourceKeys		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	37	fetchAtlasJSON		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	62	useAtlasStartupPageResource		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	76	resourceQueryValues		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	86	routeDataResourceKey		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	104	clonePayloadForResourceCache		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache.go	118	visitPayloadRequestData		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache_test.go	8	TestRoutePayloadResourceKeyFiltersNoticeAndBootstrapQuery		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache_test.go	20	TestRoutePayloadResourceKeyNormalizesQueryOrderForNavigationReuse		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache_test.go	34	TestPayloadResourceKeysUseBootstrapFallbackData		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache_wasm.go	13	BootstrapCacheEntries		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_cache_wasm.go	33	SeedFetchCacheBootstrap		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation.go	121	MutationRoutePrefixes		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation.go	129	MutationRequestPrefixes		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation.go	137	mutationRequestPrefixesForRoutePrefix		false	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation_test.go	8	TestMutationRoutePrefixesUsesSharedInvalidationMatrix		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation_test.go	24	TestMutationRequestPrefixesCoversInternalAndPublicFamilies		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_invalidation_test.go	38	TestMutationRoutePrefixesFallsBackToCurrentPath		true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	66	Get	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	74	Reload	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	80	Set	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	86	Update	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	92	Get	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	100	Reload	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	106	Get	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	114	Start	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	120	Cancel	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	126	Get	<complex>	true	false		true
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	134	Ok	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/resource_keys.go	141	Closed	<complex>	true	false		false
examples/86-atlas-commerce-os/shared/atlas/route_outlet_native.go	7	routeOutletNode		false	false		false
examples/86-atlas-commerce-os/shared/atlas/route_outlet_wasm.go	10	routeOutletNode		false	false		false
examples/86-atlas-commerce-os/shared/atlas/toast_bus.go	13	dispatchAtlasShellToast		false	false		false
examples/86-atlas-commerce-os/shared/seed/seed_test.go	5	TestInventorySeedValues		true	false		false
examples/86-atlas-commerce-os/shared/seed/seed_test.go	17	TestOperationalScreensHaveStats		true	false		false
examples/86-atlas-commerce-os/shared/seed/seed_test.go	25	TestPrimaryPublicScreensExposeTitlesAndBullets		true	false		false
examples/86-atlas-commerce-os/shared/tokens/tokens_test.go	5	TestTokenNamesAreDefined		true	false		false
examples/87-ssr-secure-forms/helpers_additional_test.go	19	TestPageHelpersAndValidationBranches		true	false		false
examples/87-ssr-secure-forms/helpers_additional_test.go	70	TestRenderHelpersAndDocumentBranches		true	false		false
examples/87-ssr-secure-forms/helpers_additional_test.go	155	TestCSRFAndOriginHelpers		true	false		false
examples/87-ssr-secure-forms/helpers_additional_test.go	255	TestRoutesAndRedirectHelpers		true	false		false
examples/87-ssr-secure-forms/helpers_additional_test.go	284	TestUploadErrorBranches		true	false		false
examples/87-ssr-secure-forms/page.go	46	defaultQuoteForm		false	false		false
examples/87-ssr-secure-forms/page.go	53	defaultUploadForm		false	false		false
examples/87-ssr-secure-forms/page.go	57	newPageState		false	false		false
examples/87-ssr-secure-forms/page.go	76	validateQuote		false	false		false
examples/87-ssr-secure-forms/page.go	95	validateUpload		false	false		false
examples/87-ssr-secure-forms/page.go	118	renderPage		false	false		true
examples/87-ssr-secure-forms/page.go	156	renderDocument		false	false		true
examples/87-ssr-secure-forms/page.go	164	renderNotice		false	false		true
examples/87-ssr-secure-forms/page.go	171	renderUploadedSummary		false	false		true
examples/87-ssr-secure-forms/page.go	185	labeledInput		false	false		false
examples/87-ssr-secure-forms/page.go	196	labeledTextarea		false	false		false
examples/87-ssr-secure-forms/page.go	207	timelineField		false	false		false
examples/87-ssr-secure-forms/page.go	222	fileField		false	false		false
examples/87-ssr-secure-forms/server_benchmark_test.go	15	BenchmarkRenderSecureFormsDocument		true	false		false
examples/87-ssr-secure-forms/server_benchmark_test.go	30	BenchmarkHandleMultipartUploadSuccess		true	false		false
examples/87-ssr-secure-forms/server_benchmark_test.go	62	loadBenchmarkCSRF		false	false		false
examples/87-ssr-secure-forms/server_main.go	30	secureFormsRequestReport		false	false		false
examples/87-ssr-secure-forms/server_main.go	42	fatalSecureFormsStartup		false	false		false
examples/87-ssr-secure-forms/server_main.go	55	routes	*secureFormsServer	false	false		false
examples/87-ssr-secure-forms/server_main.go	63	handleIndex	*secureFormsServer	false	false		true
examples/87-ssr-secure-forms/server_main.go	68	handleQuote	*secureFormsServer	false	false		true
examples/87-ssr-secure-forms/server_main.go	107	handleUpload	*secureFormsServer	false	false		true
examples/87-ssr-secure-forms/server_main.go	182	renderHTML	*secureFormsServer	false	false		true
examples/87-ssr-secure-forms/server_main.go	199	redirectWithNotice		false	false		false
examples/87-ssr-secure-forms/server_main.go	205	ensureCSRFCookie		false	false		false
examples/87-ssr-secure-forms/server_main.go	224	validateCSRFFromForm		false	false		false
examples/87-ssr-secure-forms/server_main.go	247	sameOriginRequest		false	false		false
examples/87-ssr-secure-forms/server_main.go	257	sameOrigin		false	false		false
examples/87-ssr-secure-forms/server_main.go	272	main		false	false		false
examples/87-ssr-secure-forms/server_test.go	17	newTestServer		false	false		false
examples/87-ssr-secure-forms/server_test.go	21	TestIndexRendersCSRFAndMultipartForm		true	false		false
examples/87-ssr-secure-forms/server_test.go	47	TestQuoteValidationRoundTripPreservesValues		true	false		false
examples/87-ssr-secure-forms/server_test.go	68	TestQuoteSuccessRedirectsAfterSubmit		true	false		false
examples/87-ssr-secure-forms/server_test.go	88	TestUploadValidationRoundTripPreservesLabel		true	false		false
examples/87-ssr-secure-forms/server_test.go	113	TestUploadSuccessRedirectsAfterMultipartSubmit		true	false		false
examples/87-ssr-secure-forms/server_test.go	146	TestPostRejectsMissingCSRFTokens		true	false		false
examples/87-ssr-secure-forms/server_test.go	163	loadCSRF		false	false		false
examples/88-web-components/main.go	23	webComponentsExample		false	false		false
examples/88-web-components/main.go	142	main		false	false		false
examples/89-exported-custom-element/main.go	23	exportedStatusTile		false	false		false
examples/89-exported-custom-element/main.go	85	exportedCustomElementExample		false	false		false
examples/89-exported-custom-element/main.go	165	main		false	false		false
examples/90-browser-interop/main.go	26	browserInteropExample		false	false		false
examples/90-browser-interop/main.go	341	main		false	false		false
examples/91-worker-text-index/main.go	47	workerTextIndexExample		false	false		false
examples/91-worker-text-index/main.go	159	main		false	false		false
examples/92-protected-routes/main.go	50	workspaceSummaryKey		false	false		false
examples/92-protected-routes/main.go	58	loadWorkspaceSummary		false	false		false
examples/92-protected-routes/main.go	75	setLiveSession		false	false		true
examples/92-protected-routes/main.go	80	homePageView		false	false		false
examples/92-protected-routes/main.go	122	homePage		false	false		false
examples/92-protected-routes/main.go	126	loginPageView		false	false		false
examples/92-protected-routes/main.go	162	loginPage		false	false		false
examples/92-protected-routes/main.go	166	workspacePageView		false	false		false
examples/92-protected-routes/main.go	299	workspacePage		false	false		false
examples/92-protected-routes/main.go	305	routeLoading		false	false		false
examples/92-protected-routes/main.go	318	routeError		false	false		false
examples/92-protected-routes/main.go	332	protectedGuard		false	false		false
examples/92-protected-routes/main.go	341	workspaceLoader		false	false		false
examples/92-protected-routes/main.go	363	emptyFallback		false	false		false
examples/92-protected-routes/main.go	371	main		false	false		false
examples/93-ssr-cache-bootstrap/main.go	31	loadTrust		false	false		false
examples/93-ssr-cache-bootstrap/main.go	44	loadStale		false	false		false
examples/93-ssr-cache-bootstrap/main.go	57	loadAlways		false	false		false
examples/93-ssr-cache-bootstrap/main.go	70	cacheCard		false	false		true
examples/93-ssr-cache-bootstrap/main.go	125	statBlock		false	false		false
examples/93-ssr-cache-bootstrap/main.go	132	actionButton		false	false		false
examples/93-ssr-cache-bootstrap/main.go	139	app		false	false		false
examples/93-ssr-cache-bootstrap/main.go	178	emptyFallback		false	false		false
examples/93-ssr-cache-bootstrap/main.go	185	main		false	false		false
examples/94-cross-tab-sync/main.go	45	crossTabExample		false	false		false
examples/94-cross-tab-sync/main.go	313	main		false	false		false
examples/95-multi-window-console/main.go	24	multiWindowExampleRoot		false	false		false
examples/95-multi-window-console/main.go	35	openerSurfaceExample		false	false		false
examples/95-multi-window-console/main.go	309	popupSurfaceExample		false	false		false
examples/95-multi-window-console/main.go	517	main		false	false		false
examples/96-code-splitting/main.go	18	isActivePath		false	false		true
examples/96-code-splitting/main.go	28	navButton		false	false		false
examples/96-code-splitting/main.go	36	shellPanel		false	false		false
examples/96-code-splitting/main.go	44	lazyPanel		false	false		false
examples/96-code-splitting/main.go	97	homePageView		false	false		false
examples/96-code-splitting/main.go	121	homePage		false	false		false
examples/96-code-splitting/main.go	125	catalogLayoutView		false	false		false
examples/96-code-splitting/main.go	158	catalogLayout		false	false		false
examples/96-code-splitting/main.go	162	operationsLayoutView		false	false		false
examples/96-code-splitting/main.go	195	operationsLayout		false	false		false
examples/96-code-splitting/main.go	199	catalogOverviewView		false	false		false
examples/96-code-splitting/main.go	210	catalogOverviewPage		false	false		false
examples/96-code-splitting/main.go	214	catalogInsightsView		false	false		false
examples/96-code-splitting/main.go	225	catalogInsightsPage		false	false		false
examples/96-code-splitting/main.go	229	operationsQueueView		false	false		false
examples/96-code-splitting/main.go	240	operationsQueuePage		false	false		false
examples/96-code-splitting/main.go	244	operationsRiskView		false	false		false
examples/96-code-splitting/main.go	255	operationsRiskPage		false	false		false
examples/96-code-splitting/main.go	259	notFoundView		false	false		false
examples/96-code-splitting/main.go	276	notFoundPage		false	false		false
examples/96-code-splitting/main.go	280	main		false	false		false
examples/97-multi-client-binary/main.go	28	newBinaryIdentity		false	false		false
examples/97-multi-client-binary/main.go	38	describeBinaryError		false	false		false
examples/97-multi-client-binary/main.go	48	appendBinaryLog		false	false		false
examples/97-multi-client-binary/main.go	62	previewBytes		false	false		false
examples/97-multi-client-binary/main.go	66	previewSummary		false	false		false
examples/97-multi-client-binary/main.go	82	renderBinaryLogs		false	false		true
examples/97-multi-client-binary/main.go	92	multiClientBinaryRoot		false	false		false
examples/97-multi-client-binary/main.go	103	multiClientBinaryOpenerSurface		false	false		false
examples/97-multi-client-binary/main.go	384	multiClientBinaryPopupSurface		false	false		false
examples/97-multi-client-binary/main.go	513	main		false	false		false
examples/97-multi-client-presence/main.go	34	newClientIdentity		false	false		false
examples/97-multi-client-presence/main.go	46	clonePeerStatuses		false	false		false
examples/97-multi-client-presence/main.go	54	describeError		false	false		false
examples/97-multi-client-presence/main.go	64	describePayload		false	false		false
examples/97-multi-client-presence/main.go	72	formatSeenAt		false	false		true
examples/97-multi-client-presence/main.go	79	renderPeerList		false	false		true
examples/97-multi-client-presence/main.go	103	renderLogList		false	false		true
examples/97-multi-client-presence/main.go	113	multiClientPresenceRoot		false	false		false
examples/97-multi-client-presence/main.go	124	multiClientOpenerSurface		false	false		false
examples/97-multi-client-presence/main.go	574	multiClientPopupSurface		false	false		false
examples/97-multi-client-presence/main.go	761	main		false	false		false
examples/97-pwa-installability/main.go	20	installabilityManifest		false	false		false
examples/97-pwa-installability/main.go	38	describePWAError		false	false		false
examples/97-pwa-installability/main.go	48	boolLabel		false	false		false
examples/97-pwa-installability/main.go	55	formatReasons		false	false		true
examples/97-pwa-installability/main.go	62	formatServiceWorkerSnapshot		false	false		true
examples/97-pwa-installability/main.go	80	installabilityExample		false	false		false
examples/97-pwa-installability/main.go	241	main		false	false		false
examples/97-pwa-multi-client/main.go	35	newMultiClientPWAIdentity		false	false		false
examples/97-pwa-multi-client/main.go	45	multiClientPWAManifest		false	false		false
examples/97-pwa-multi-client/main.go	63	multiClientPWACachePlan		false	false		false
examples/97-pwa-multi-client/main.go	78	cloneMultiClientPWAPeers		false	false		false
examples/97-pwa-multi-client/main.go	86	describeMultiClientPWAError		false	false		false
examples/97-pwa-multi-client/main.go	96	formatMultiClientPWAPayload		false	false		true
examples/97-pwa-multi-client/main.go	104	renderMultiClientPWAPeers		false	false		true
examples/97-pwa-multi-client/main.go	126	multiClientPWASummary		false	false		false
examples/97-pwa-multi-client/main.go	130	multiClientPWARoot		false	false		false
examples/97-pwa-multi-client/main.go	393	main		false	false		false
examples/97-pwa-offline-cache/main.go	22	offlineCachePlan		false	false		false
examples/97-pwa-offline-cache/main.go	37	offlineSummary		false	false		false
examples/97-pwa-offline-cache/main.go	41	describeOfflineError		false	false		false
examples/97-pwa-offline-cache/main.go	48	offlineDiagnosticsExample		false	false		false
examples/97-pwa-offline-cache/main.go	343	main		false	false		false
examples/98-hot-reload/changed_panel.go	10	ChangedCounterPanel		true	false		false
examples/98-hot-reload/main.go	16	StableCounterPanel		true	false		false
examples/98-hot-reload/main.go	35	App		true	true	App	false
examples/98-hot-reload/main.go	50	main		false	false		false
examples/99-plugin-host/main.go	23	appendHostLog		false	false		false
examples/99-plugin-host/main.go	33	hostLogs		false	false		false
examples/99-plugin-host/main.go	42	seoPlugin		false	false		false
examples/99-plugin-host/main.go	93	policyPlugin		false	false		false
examples/99-plugin-host/main.go	134	telemetryPlugin		false	false		false
examples/99-plugin-host/main.go	170	buildHost		false	false		true
examples/99-plugin-host/main.go	187	renderHeadPreview		false	false		true
examples/99-plugin-host/main.go	195	bootstrapLines		false	false		false
examples/99-plugin-host/main.go	214	formatDecision		false	false		true
examples/99-plugin-host/main.go	225	formatIssues		false	false		true
examples/99-plugin-host/main.go	236	pluginExample		false	false		false
examples/99-plugin-host/main.go	399	main		false	false		false
examples/gwc-examples-site/main.go	116	normalizeCatalogMode		false	false		false
examples/gwc-examples-site/main.go	127	normalizeCatalogFeatures		false	false		false
examples/gwc-examples-site/main.go	154	catalogFeatureLabel		false	false		false
examples/gwc-examples-site/main.go	169	availableCatalogFeatures		false	false		false
examples/gwc-examples-site/main.go	188	toggleCatalogFeature		false	false		false
examples/gwc-examples-site/main.go	203	featureSummaryLabel		false	false		false
examples/gwc-examples-site/main.go	217	featureStorageValue		false	false		false
examples/gwc-examples-site/main.go	221	filterCatalogEntries		false	false		true
examples/gwc-examples-site/main.go	267	catalogSummary		false	false		false
examples/gwc-examples-site/main.go	289	loadPersistedCatalogFilters		false	false		false
examples/gwc-examples-site/main.go	308	savePersistedCatalogFilters		false	false		false
examples/gwc-examples-site/main.go	323	openCatalogCacheStore		false	false		false
examples/gwc-examples-site/main.go	331	loadPersistedCatalogPayload		false	false		false
examples/gwc-examples-site/main.go	344	savePersistedCatalogPayload		false	false		false
examples/gwc-examples-site/main.go	357	loadExamplesRuntimeConfig		false	false		false
examples/gwc-examples-site/main.go	417	normalizeStaticExamplesRoute		false	false		false
examples/gwc-examples-site/main.go	451	staticExampleSlugFromRoute		false	false		false
examples/gwc-examples-site/main.go	466	catalogPayloadFresh		false	false		false
examples/gwc-examples-site/main.go	477	prewarmCatalogAssets		false	false		false
examples/gwc-examples-site/main.go	500	renderCatalogCards		false	false		true
examples/gwc-examples-site/main.go	539	shortCatalogTitle		false	false		false
examples/gwc-examples-site/main.go	556	findCatalogEntry		false	false		false
examples/gwc-examples-site/main.go	569	loadCatalogFromNetwork		false	false		false
examples/gwc-examples-site/main.go	604	catalogApp		false	false		false
examples/gwc-examples-site/main.go	820	main		false	false		false
examples/internal/examplelog/logger.go	14	init		false	false		false
examples/internal/examplelog/logger.go	41	deriveLabel		false	false		false
examples/internal/examplelog/logger.go	53	pathValue		false	false		false
examples/internal/examplelog/logger.go	66	installClickLogger		false	false		false
examples/internal/examplelog/logger.go	80	installChangeLogger		false	false		false
examples/internal/examplelog/logger.go	93	installSubmitLogger		false	false		false
examples/internal/examplelog/logger.go	106	installWindowErrorLogger		false	false		false
examples/internal/examplelog/logger.go	124	installUnhandledRejectionLogger		false	false		false
examples/internal/examplelog/logger.go	139	installNavigationLogger		false	false		false
examples/internal/examplelog/logger.go	153	installMountObserver		false	false		false
examples/internal/examplelog/logger.go	194	installReadyStateLogger		false	false		false
examples/internal/examplelog/logger.go	208	installVisibilityLogger		false	false		false
examples/internal/examplelog/logger.go	217	installResizeLogger		false	false		false
examples/internal/examplelog/logger.go	229	installBeforeUnloadLogger		false	false		false
examples/internal/examplelog/logger.go	238	eventTarget		false	false		false
examples/internal/examplelog/logger.go	249	closestActionTarget		false	false		false
examples/internal/examplelog/logger.go	263	isFormField		false	false		true
examples/internal/examplelog/logger.go	271	targetDetails		false	false		false
examples/internal/examplelog/logger.go	300	elementTag		false	false		false
examples/internal/examplelog/logger.go	308	preview		false	false		false
examples/internal/examplelog/logger.go	316	valueOrEmpty		false	false		false
examples/internal/examplelog/logger.go	320	safeNumber		false	false		false
examples/internal/examplelog/logger.go	327	logInfo		false	false		false
examples/internal/examplelog/logger.go	331	logError		false	false		false
examples/internal/examplelog/logger.go	335	logWithMethod		false	false		false
examples/internal/examplelog/logger.go	348	toObject		false	false		false
examples/shared/catalog.go	10	ExamplePage		true	false		false
examples/shared/catalog.go	28	ExampleDocumentation		true	false		false
examples/shared/catalog.go	55	overviewCopy		false	false		false
examples/shared/catalog.go	146	functionalCopy		false	false		false
examples/shared/catalog.go	208	implementationCopy		false	false		false
examples/shared/catalog.go	361	exampleSubject		false	false		false
examples/shared/catalog.go	377	ExampleBulletList		true	false		false
examples/shared/catalog.go	391	ExamplePanel		true	false		false
examples/shared/catalog.go	398	ExampleButton		true	false		false
examples/shared/catalog.go	408	ExampleStat		true	false		false
examples/shared/catalog.go	415	ExampleCode		true	false		false
examples/shared/catalog_additional_test.go	10	TestExampleComponentsRenderMarkup		true	false		false
examples/shared/catalog_additional_test.go	39	TestExampleCopyCoversAdditionalSubjectFamilies		true	false		false
examples/shared/catalog_additional_test.go	71	TestExampleDocumentationAdditionalBranches		true	false		false
examples/shared/catalog_test.go	10	TestExampleSubjectSelectsBestCandidate		true	false		false
examples/shared/catalog_test.go	31	TestExampleCopyBranches		true	false		false
examples/shared/catalog_test.go	60	TestExampleComponentsRenderExpectedMarkup		true	false		false
fetch/cache.go	146	newCachedResourceWaiters		false	false		false
fetch/cache.go	150	Done	*cachedResourceWaiters	true	false		false
fetch/cache.go	157	Close	*cachedResourceWaiters	true	false		false
fetch/cache.go	166	UseCachedResource		true	false		false
fetch/cache.go	243	Get	<complex>	true	true	Get	true
fetch/cache.go	253	Reload	<complex>	true	true	Reload	false
fetch/cache.go	260	Cancel	<complex>	true	true	Cancel	true
fetch/cache.go	267	Invalidate	<complex>	true	true	Invalidate	false
fetch/cache.go	274	Dispose	<complex>	true	true	Dispose	false
fetch/cache.go	281	Set	<complex>	true	true	Set	true
fetch/cache.go	288	Update	<complex>	true	true	Update	false
fetch/cache.go	295	InvalidateResource		true	true	InvalidateResource	false
fetch/cache.go	317	DisposeResource		true	true	DisposeResource	false
fetch/cache.go	354	InspectCachedResources		true	true	InspectCachedResources	false
fetch/cache.go	398	RestoreCacheBootstrap		true	true	RestoreCacheBootstrap	false
fetch/cache.go	408	SweepCachedResources		true	true	SweepCachedResources	false
fetch/cache.go	427	LoadCached		true	true	LoadCached	false
fetch/cache.go	484	resolveCacheOptions		false	false		false
fetch/cache.go	491	readCacheBootstrap		false	false		false
fetch/cache.go	510	restoreCacheBootstrapEntries		false	false		false
fetch/cache.go	541	getCachedResourceEntry		false	false		true
fetch/cache.go	550	retainCachedResource		false	false		false
fetch/cache.go	568	releaseCachedResource		false	false		false
fetch/cache.go	589	cloneCachedOwnerPaths		false	false		false
fetch/cache.go	601	configureCachedResourceEntry		false	false		false
fetch/cache.go	630	cachedResourceAtomID		false	false		true
fetch/cache.go	634	currentCachedSnapshot		false	false		false
fetch/cache.go	657	updateCachedSnapshot		false	false		false
fetch/cache.go	670	setCachedValue		false	false		true
fetch/cache.go	688	markCachedEntryFresh		false	false		false
fetch/cache.go	703	ConfigurePersistentCache		true	true	ConfigurePersistentCache	false
fetch/cache.go	717	startCachedLoad		false	false		false
fetch/cache.go	814	shouldLoadCachedEntry		false	false		true
fetch/cache.go	836	cancelCachedLoad		false	false		true
fetch/cache.go	868	resolveCachedContext		false	false		false
fetch/cache.go	875	waitForCachedResource		false	false		false
fetch/cache.go	895	normalizeResumePolicy		false	false		false
fetch/cache.go	904	bootstrapEntryShouldStartStale		false	false		false
fetch/cache.go	918	prepareCachedResourceEntry		false	false		false
fetch/cache.go	967	clearCachedSnapshot		false	false		true
fetch/cache.go	973	resetCachedResourceEntry		false	false		true
fetch/cache.go	1001	shouldDisposeCachedEntry		false	false		true
fetch/cache.go	1016	toPublicCachedState		false	false		false
fetch/cache.go	1028	castCachedValue		false	false		false
fetch/cache.go	1038	openPersistentCacheStore		false	false		false
fetch/cache.go	1092	startPersistentCachedRestore		false	false		false
fetch/cache.go	1159	persistCachedSnapshot		false	false		false
fetch/cache.go	1206	deletePersistentCachedSnapshot		false	false		false
fetch/cache.go	1219	decodePersistedCachedValue		false	false		false
fetch/cache.go	1234	persistedEntryShouldStartStale		false	false		false
fetch/cache.go	1254	persistedEntryExpired		false	false		false
fetch/example_test.go	13	ExampleUseFetch		true	false		false
fetch/example_test.go	38	ExampleUseResource		true	false		false
fetch/example_test.go	64	ExampleUseCachedResource		true	false		false
fetch/fetch.go	67	Error	HTTPError	true	false		false
